Feature_ID	HMP	KEGG_Entry	Fold_Change	Benjamini-Hochberg_P-Value_Final
ESIpos_3752	HMDB0126045		NaN	1
ESIpos_3752	HMDB0128195		NaN	1
ESIpos_3752	HMDB0128196		NaN	1
ESIpos_3752	HMDB0128762		NaN	1
ESIpos_3752	HMDB0129275		NaN	1
ESIpos_3752	HMDB0129281		NaN	1
ESIpos_3752	HMDB0129289		NaN	1
ESIpos_3752	HMDB0130263		NaN	1
ESIpos_3752	HMDB0130266		NaN	1
ESIpos_3752	HMDB0130663		NaN	1
ESIpos_3752	HMDB0132195		NaN	1
ESIpos_3752	HMDB0132196		NaN	1
ESIpos_3752	HMDB0137998		NaN	1
ESIpos_3752	HMDB0138040		NaN	1
ESIpos_3752	HMDB0138538		NaN	1
ESIpos_3752	HMDB0029516		NaN	1
ESIpos_3752	HMDB0030476		NaN	1
ESIpos_3752	HMDB0030478		NaN	1
ESIpos_3752	HMDB0030587		NaN	1
ESIpos_3752	HMDB0038466		NaN	1
ESIpos_3752	HMDB0060430	C19588	NaN	1
ESIpos_3752	HMDB0130270		NaN	1
ESIpos_3752		C04581	NaN	1
ESIpos_3752		C09967	NaN	1
ESIpos_3752		C10021	NaN	1
ESIpos_3752		C11620	NaN	1
ESIpos_3752		C17788	NaN	1
ESIpos_3752		C19589	NaN	1
ESIpos_3753	HMDB0032742		1.262980445	1
ESIpos_3753	HMDB0035057		1.262980445	1
ESIpos_3753	HMDB0036562	C09771	1.262980445	1
ESIpos_3753	HMDB0040601		1.262980445	1
ESIpos_3753	HMDB0040602		1.262980445	1
ESIpos_3753	HMDB0041189		1.262980445	1
ESIpos_3753		C11671	1.262980445	1
ESIpos_3754			1.155928326	1
ESIpos_3755			-1.548289183	1
ESIpos_3756			-1.015324576	1
ESIpos_3757	HMDB0029797		32.07331042	0.145879725
ESIpos_3757	HMDB0034957		32.07331042	0.145879725
ESIpos_3757	HMDB0034958		32.07331042	0.145879725
ESIpos_3758	HMDB0000015	C05488	-1.788449466	1
ESIpos_3758	HMDB0001547	C02140	-1.788449466	1
