SMPDB_ID	HMDB_ID
PW_C076782	HMDB0083676
PW_C076458	HMDB0116122
PW_C076783	HMDB0083692
PW_C076459	HMDB0116123
PW_C076784	HMDB0083700
PW_C076460	HMDB0116124
PW_C076785	HMDB0083716
PW_C076461	HMDB0116125
PW_C076786	HMDB0083724
PW_C076462	HMDB0116126
PW_C076787	HMDB0083742
PW_C076463	HMDB0116127
PW_C076788	HMDB0083756
PW_C076464	HMDB0116128
PW_C076789	HMDB0083764
PW_C076465	HMDB0116129
PW_C076790	HMDB0083772
PW_C076466	HMDB0116130
PW_C076791	HMDB0083788
PW_C076467	HMDB0116131
PW_C076792	HMDB0083796
PW_C076468	HMDB0116132
PW_C076793	HMDB0075901
PW_C076469	HMDB0116133
PW_C076794	HMDB0083961
PW_C076470	HMDB0116134
PW_C076795	HMDB0083972
PW_C076471	HMDB0116135
PW_C076796	HMDB0083984
PW_C076472	HMDB0116136
PW_C076797	HMDB0075915
PW_C076473	HMDB0116137
PW_C076798	HMDB0075929
PW_C076474	HMDB0116138
PW_C076799	HMDB0083956
PW_C076475	HMDB0116139
PW_C076800	HMDB0083960
PW_C076476	HMDB0116140
PW_C076801	HMDB0083968
PW_C076477	HMDB0116141
PW_C076802	HMDB0083971
PW_C076478	HMDB0116142
PW_C076803	HMDB0083979
PW_C076479	HMDB0116143
PW_C076804	HMDB0083983
PW_C076480	HMDB0116144
PW_C076805	HMDB0083992
PW_C076481	HMDB0116145
PW_C076806	HMDB0075906
PW_C076482	HMDB0116146
PW_C076807	HMDB0075910
PW_C076483	HMDB0116147
PW_C076808	HMDB0075914
PW_C076484	HMDB0116148
PW_C076809	HMDB0075922
PW_C076485	HMDB0116149
PW_C076810	HMDB0075926
PW_C076486	HMDB0116150
PW_C076811	HMDB0082778
PW_C076487	HMDB0116151
PW_C076812	HMDB0082743
PW_C076488	HMDB0116152
PW_C076813	HMDB0082755
PW_C076489	HMDB0116153
PW_C076814	HMDB0082767
PW_C076490	HMDB0116154
PW_C076815	HMDB0082791
PW_C076491	HMDB0116155
PW_C076816	HMDB0082803
PW_C076492	HMDB0116156
PW_C076817	HMDB0082736
PW_C076493	HMDB0116157
PW_C076818	HMDB0082740
PW_C076494	HMDB0116158
PW_C076819	HMDB0082748
PW_C076495	HMDB0116159
PW_C076820	HMDB0082752
PW_C076496	HMDB0116160
PW_C076821	HMDB0082760
PW_C076497	HMDB0116161
PW_C076822	HMDB0082764
PW_C076498	HMDB0116162
PW_C076823	HMDB0082774
PW_C076499	HMDB0116163
PW_C076824	HMDB0082780
PW_C076500	HMDB0116164
PW_C076825	HMDB0082784
PW_C076501	HMDB0116165
PW_C076826	HMDB0082788
PW_C076502	HMDB0116166
PW_C076827	HMDB0082796
PW_C076503	HMDB0116167
PW_C076828	HMDB0082800
PW_C076504	HMDB0116168
PW_C076829	HMDB0082893
PW_C076505	HMDB0116169
PW_C076830	HMDB0082826
PW_C076506	HMDB0116170
PW_C076831	HMDB0082850
PW_C076507	HMDB0116171
PW_C076832	HMDB0082874
PW_C076508	HMDB0116172
PW_C076833	HMDB0082921
PW_C076509	HMDB0116173
PW_C076834	HMDB0082945
PW_C076510	HMDB0116174
PW_C076835	HMDB0082812
PW_C076511	HMDB0116175
PW_C076836	HMDB0082821
PW_C076512	HMDB0116176
PW_C076837	HMDB0082836
PW_C076513	HMDB0116177
PW_C076838	HMDB0082845
PW_C076514	HMDB0116178
PW_C076839	HMDB0082860
PW_C076515	HMDB0116179
PW_C076840	HMDB0082869
PW_C076516	HMDB0116180
PW_C076841	HMDB0082887
PW_C076517	HMDB0116181
PW_C076842	HMDB0082899
PW_C076518	HMDB0116182
PW_C076843	HMDB0082907
PW_C076519	HMDB0116183
PW_C076844	HMDB0082916
PW_C076520	HMDB0116184
PW_C076845	HMDB0082931
PW_C076521	HMDB0116185
PW_C076846	HMDB0082939
PW_C076522	HMDB0116186
PW_C076847	HMDB0082993
PW_C076523	HMDB0116187
PW_C076848	HMDB0082958
PW_C076524	HMDB0116188
PW_C076849	HMDB0082970
PW_C076525	HMDB0116189
PW_C076850	HMDB0082982
PW_C076526	HMDB0116190
PW_C076851	HMDB0083006
PW_C076527	HMDB0116191
PW_C076852	HMDB0083018
PW_C076528	HMDB0116192
PW_C076853	HMDB0082951
PW_C076529	HMDB0116193
PW_C076854	HMDB0082955
PW_C076530	HMDB0116194
PW_C076855	HMDB0082963
PW_C076531	HMDB0116195
PW_C076856	HMDB0082967
PW_C076532	HMDB0116196
PW_C076857	HMDB0082975
PW_C076533	HMDB0116197
PW_C076858	HMDB0082979
PW_C076534	HMDB0116198
PW_C076859	HMDB0082989
PW_C076535	HMDB0116199
PW_C076860	HMDB0082995
PW_C076536	HMDB0116200
PW_C076861	HMDB0082999
PW_C076537	HMDB0116201
PW_C076862	HMDB0083003
PW_C076538	HMDB0116202
PW_C076863	HMDB0083011
PW_C076539	HMDB0116203
PW_C076864	HMDB0083015
PW_C076540	HMDB0116204
PW_C076865	HMDB0083109
PW_C076541	HMDB0116205
PW_C076866	HMDB0083041
PW_C076542	HMDB0116206
PW_C076867	HMDB0083065
PW_C076543	HMDB0116207
PW_C076868	HMDB0083089
PW_C076544	HMDB0116208
PW_C076869	HMDB0083137
PW_C076545	HMDB0116209
PW_C076870	HMDB0083161
PW_C076546	HMDB0116210
PW_C076871	HMDB0083027
PW_C076547	HMDB0116211
PW_C076872	HMDB0083036
PW_C076548	HMDB0116212
PW_C076873	HMDB0083051
PW_C076549	HMDB0116213
PW_C076874	HMDB0083060
PW_C076550	HMDB0116214
PW_C076875	HMDB0083075
PW_C076551	HMDB0116215
PW_C076876	HMDB0083084
PW_C076552	HMDB0116216
PW_C076877	HMDB0083103
PW_C076553	HMDB0116217
PW_C076878	HMDB0083115
PW_C076554	HMDB0116218
PW_C076879	HMDB0083123
PW_C076555	HMDB0116219
PW_C076880	HMDB0083132
PW_C076556	HMDB0116220
PW_C076881	HMDB0083147
PW_C076557	HMDB0116221
PW_C076882	HMDB0083155
PW_C076558	HMDB0116222
PW_C076883	HMDB0083209
PW_C076559	HMDB0116223
PW_C076884	HMDB0083174
PW_C076560	HMDB0116224
PW_C076885	HMDB0083186
PW_C076561	HMDB0116225
PW_C076886	HMDB0083198
PW_C076562	HMDB0116226
PW_C076887	HMDB0083222
PW_C076563	HMDB0116227
PW_C076888	HMDB0083234
PW_C076564	HMDB0116228
PW_C076889	HMDB0083167
PW_C076565	HMDB0116229
PW_C076890	HMDB0083171
PW_C076566	HMDB0116230
PW_C076891	HMDB0083179
PW_C076567	HMDB0116231
PW_C076892	HMDB0083183
PW_C076568	HMDB0116232
PW_C076893	HMDB0083191
PW_C076569	HMDB0116233
PW_C076894	HMDB0083195
PW_C076570	HMDB0116234
PW_C076895	HMDB0083205
PW_C076571	HMDB0116235
PW_C076896	HMDB0083211
PW_C076572	HMDB0116236
PW_C076897	HMDB0083215
PW_C076573	HMDB0116237
PW_C076898	HMDB0083219
PW_C076574	HMDB0116238
PW_C076899	HMDB0083227
PW_C076575	HMDB0116239
PW_C076900	HMDB0083231
PW_C076576	HMDB0116240
PW_C076901	HMDB0083324
PW_C076577	HMDB0116241
PW_C076902	HMDB0083257
PW_C076578	HMDB0116242
PW_C076903	HMDB0083281
PW_C076579	HMDB0116243
PW_C076904	HMDB0083304
PW_C076580	HMDB0116244
PW_C076905	HMDB0083352
PW_C076581	HMDB0116245
PW_C076906	HMDB0083376
PW_C076582	HMDB0116246
PW_C076907	HMDB0083243
PW_C076583	HMDB0116247
PW_C076908	HMDB0083252
PW_C076584	HMDB0116248
PW_C076909	HMDB0083267
PW_C076585	HMDB0116249
PW_C076910	HMDB0083276
PW_C076586	HMDB0116250
PW_C076911	HMDB0083290
PW_C076587	HMDB0116251
PW_C076912	HMDB0083299
PW_C076588	HMDB0116252
PW_C076913	HMDB0083318
PW_C076589	HMDB0116253
PW_C076914	HMDB0083330
PW_C076590	HMDB0116254
PW_C076915	HMDB0083338
PW_C076591	HMDB0116255
PW_C076916	HMDB0083347
PW_C076592	HMDB0116256
PW_C076917	HMDB0083362
PW_C076593	HMDB0116257
PW_C076918	HMDB0083370
PW_C076594	HMDB0116258
PW_C076919	HMDB0083461
PW_C076595	HMDB0116259
PW_C076920	HMDB0083396
PW_C076596	HMDB0116260
PW_C076921	HMDB0083420
PW_C076597	HMDB0116261
PW_C076922	HMDB0083444
PW_C076598	HMDB0116262
PW_C076923	HMDB0083491
PW_C076599	HMDB0116263
PW_C076924	HMDB0083517
PW_C076600	HMDB0116264
PW_C076925	HMDB0083383
PW_C076601	HMDB0116265
PW_C076926	HMDB0083392
PW_C076602	HMDB0116266
PW_C076927	HMDB0083407
PW_C076603	HMDB0116267
PW_C076928	HMDB0083416
PW_C076604	HMDB0116268
PW_C076929	HMDB0083431
PW_C076605	HMDB0116269
PW_C076930	HMDB0083440
PW_C076606	HMDB0116270
PW_C076931	HMDB0083457
PW_C076607	HMDB0116271
PW_C076932	HMDB0083470
PW_C076608	HMDB0116272
PW_C076933	HMDB0083478
PW_C076609	HMDB0116273
PW_C076934	HMDB0083487
PW_C076610	HMDB0116274
PW_C076935	HMDB0083502
PW_C076611	HMDB0116275
PW_C076936	HMDB0083510
PW_C076612	HMDB0116276
PW_C076937	HMDB0083567
PW_C076613	HMDB0116277
PW_C076938	HMDB0083532
PW_C076614	HMDB0116278
PW_C076939	HMDB0083544
PW_C076615	HMDB0116279
PW_C076940	HMDB0083556
PW_C076616	HMDB0116280
PW_C076941	HMDB0083580
PW_C076617	HMDB0116281
PW_C076942	HMDB0083592
PW_C076618	HMDB0116282
PW_C076943	HMDB0083525
PW_C076619	HMDB0116283
PW_C076944	HMDB0083529
PW_C076620	HMDB0116284
PW_C076945	HMDB0083537
PW_C076621	HMDB0116285
PW_C076946	HMDB0083541
PW_C076622	HMDB0116286
PW_C076947	HMDB0083549
PW_C076623	HMDB0116287
PW_C076948	HMDB0083553
PW_C076624	HMDB0116288
PW_C076949	HMDB0083563
PW_C076625	HMDB0116289
PW_C076950	HMDB0083569
PW_C076626	HMDB0116290
PW_C076951	HMDB0083573
PW_C076627	HMDB0116291
PW_C076952	HMDB0083577
PW_C076628	HMDB0116292
PW_C076953	HMDB0083585
PW_C076629	HMDB0116293
PW_C076954	HMDB0083589
PW_C076630	HMDB0116294
PW_C076955	HMDB0083638
PW_C076631	HMDB0116295
PW_C076956	HMDB0083604
PW_C076632	HMDB0116296
PW_C076957	HMDB0083616
PW_C076633	HMDB0116297
PW_C076958	HMDB0083627
PW_C076634	HMDB0116298
PW_C076959	HMDB0083651
PW_C076635	HMDB0116299
PW_C076960	HMDB0083663
PW_C076636	HMDB0116300
PW_C076961	HMDB0083597
PW_C076637	HMDB0116301
PW_C076962	HMDB0083601
PW_C076638	HMDB0116302
PW_C076963	HMDB0083609
PW_C076639	HMDB0116303
PW_C076964	HMDB0083613
PW_C076640	HMDB0116304
PW_C076965	HMDB0083621
PW_C076641	HMDB0116305
PW_C076966	HMDB0083634
PW_C076642	HMDB0116306
PW_C076967	HMDB0083640
PW_C076643	HMDB0116307
PW_C076968	HMDB0083644
PW_C076644	HMDB0116308
PW_C076969	HMDB0083648
PW_C076645	HMDB0116309
PW_C076970	HMDB0083656
PW_C076646	HMDB0116310
PW_C076971	HMDB0083660
PW_C076647	HMDB0116311
PW_C076972	HMDB0083754
PW_C076648	HMDB0116312
PW_C076973	HMDB0083686
PW_C076649	HMDB0116313
PW_C076974	HMDB0083710
PW_C076650	HMDB0116314
PW_C076975	HMDB0083734
PW_C076651	HMDB0116315
PW_C076976	HMDB0083782
PW_C076652	HMDB0116316
PW_C076977	HMDB0083806
PW_C076653	HMDB0116317
PW_C076978	HMDB0083672
PW_C076654	HMDB0116318
PW_C076979	HMDB0083681
PW_C076655	HMDB0116319
PW_C076980	HMDB0083696
PW_C076656	HMDB0116320
PW_C076981	HMDB0083705
PW_C076657	HMDB0116321
PW_C076982	HMDB0083720
PW_C076658	HMDB0116322
PW_C076983	HMDB0083729
PW_C076659	HMDB0116323
PW_C076984	HMDB0083748
PW_C076660	HMDB0116324
PW_C076985	HMDB0083760
PW_C076661	HMDB0116325
PW_C076986	HMDB0083768
PW_C076662	HMDB0116326
PW_C076987	HMDB0083777
PW_C076663	HMDB0116327
PW_C076988	HMDB0083792
PW_C076664	HMDB0116328
PW_C076989	HMDB0083800
PW_C076665	HMDB0116329
PW_C076990	HMDB0083854
PW_C076666	HMDB0116330
PW_C076991	HMDB0083819
PW_C076667	HMDB0116331
PW_C076992	HMDB0083831
PW_C076668	HMDB0116332
PW_C076993	HMDB0083843
PW_C076669	HMDB0116333
PW_C076994	HMDB0083867
PW_C076670	HMDB0116334
PW_C076995	HMDB0083879
PW_C076671	HMDB0116335
PW_C076996	HMDB0083812
PW_C076672	HMDB0116336
PW_C076997	HMDB0083816
PW_C076673	HMDB0116337
PW_C076998	HMDB0083824
PW_C076674	HMDB0116338
PW_C076999	HMDB0083828
PW_C076675	HMDB0116339
PW_C077000	HMDB0083836
PW_C076676	HMDB0116340
PW_C077001	HMDB0083840
PW_C076677	HMDB0116341
PW_C077002	HMDB0083850
PW_C076678	HMDB0116342
PW_C077003	HMDB0083856
PW_C076679	HMDB0116343
PW_C077004	HMDB0083860
PW_C076680	HMDB0116344
PW_C077005	HMDB0083864
PW_C076681	HMDB0116345
PW_C077006	HMDB0083872
PW_C076682	HMDB0116346
PW_C077007	HMDB0083876
PW_C076683	HMDB0116347
PW_C077008	HMDB0083926
PW_C076684	HMDB0116348
PW_C077009	HMDB0083891
PW_C076685	HMDB0116349
PW_C077010	HMDB0083903
PW_C076686	HMDB0116350
PW_C077011	HMDB0083915
PW_C076687	HMDB0116351
PW_C077012	HMDB0083939
PW_C076688	HMDB0116352
PW_C077013	HMDB0083951
PW_C076689	HMDB0116353
PW_C077014	HMDB0083884
PW_C076690	HMDB0116354
PW_C077015	HMDB0083888
PW_C076691	HMDB0116355
PW_C077016	HMDB0083896
PW_C076692	HMDB0116356
PW_C077017	HMDB0083900
PW_C076693	HMDB0116357
PW_C077018	HMDB0083908
PW_C076694	HMDB0116358
PW_C077019	HMDB0083912
PW_C076695	HMDB0116359
PW_C077020	HMDB0083922
PW_C076696	HMDB0116360
PW_C077021	HMDB0083928
PW_C076697	HMDB0116361
PW_C077022	HMDB0083932
PW_C076698	HMDB0116362
PW_C077023	HMDB0083936
PW_C076699	HMDB0116363
PW_C077024	HMDB0083944
PW_C076700	HMDB0116364
PW_C077025	HMDB0083948
PW_C076701	HMDB0116365
PW_C064084	HMDB0115698
PW_C076317	HMDB0116512
PW_C076254	HMDB0116636
PW_C077026	HMDB0084594
PW_C077027	HMDB0084527
PW_C077028	HMDB0084551
PW_C077029	HMDB0084575
PW_C077030	HMDB0084623
PW_C077031	HMDB0084652
PW_C077032	HMDB0084520
PW_C077033	HMDB0084531
PW_C077034	HMDB0084544
PW_C077035	HMDB0084555
PW_C077036	HMDB0084568
PW_C077037	HMDB0084579
PW_C077038	HMDB0084597
PW_C077039	HMDB0084608
PW_C077040	HMDB0084616
PW_C077041	HMDB0084627
PW_C077042	HMDB0084640
PW_C077043	HMDB0084648
PW_C077044	HMDB0084016
PW_C077045	HMDB0090583
PW_C077046	HMDB0090607
PW_C077047	HMDB0083999
PW_C077048	HMDB0084046
PW_C077049	HMDB0084078
PW_C077050	HMDB0090576
PW_C077051	HMDB0090586
PW_C077052	HMDB0090600
PW_C077053	HMDB0090610
PW_C077054	HMDB0088446
PW_C077055	HMDB0084002
PW_C077056	HMDB0084019
PW_C077057	HMDB0084032
PW_C077058	HMDB0084040
PW_C077059	HMDB0084049
PW_C077060	HMDB0084063
PW_C077061	HMDB0084071
PW_C077062	HMDB0084229
PW_C077063	HMDB0084166
PW_C077064	HMDB0084188
PW_C077065	HMDB0084212
PW_C077066	HMDB0084260
PW_C077067	HMDB0084292
PW_C077068	HMDB0084159
PW_C077069	HMDB0084169
PW_C077070	HMDB0084191
PW_C077071	HMDB0084205
PW_C077072	HMDB0084215
PW_C077073	HMDB0084232
PW_C077074	HMDB0084245
PW_C077075	HMDB0084253
PW_C077076	HMDB0084263
PW_C077077	HMDB0084277
PW_C077078	HMDB0084285
PW_C077079	HMDB0084444
PW_C077080	HMDB0084380
PW_C077081	HMDB0084404
PW_C077082	HMDB0084427
PW_C077083	HMDB0084475
PW_C077084	HMDB0084507
PW_C077085	HMDB0084373
PW_C077086	HMDB0084383
PW_C077087	HMDB0084397
PW_C077088	HMDB0084407
PW_C077089	HMDB0084420
PW_C076702	HMDB0116366
PW_C077090	HMDB0084430
PW_C077091	HMDB0084447
PW_C077092	HMDB0084460
PW_C077093	HMDB0084468
PW_C077094	HMDB0084478
PW_C077095	HMDB0084492
PW_C077096	HMDB0084500
PW_C077097	HMDB0084874
PW_C077098	HMDB0084809
PW_C077099	HMDB0084833
PW_C077100	HMDB0084857
PW_C077101	HMDB0084904
PW_C077102	HMDB0084936
PW_C077103	HMDB0084802
PW_C077104	HMDB0084812
PW_C077105	HMDB0084826
PW_C077106	HMDB0084836
PW_C077107	HMDB0084850
PW_C077108	HMDB0084860
PW_C077109	HMDB0084876
PW_C077110	HMDB0084889
PW_C077111	HMDB0084897
PW_C077112	HMDB0084907
PW_C077113	HMDB0084921
PW_C077114	HMDB0084929
PW_C077115	HMDB0085124
PW_C077116	HMDB0085092
PW_C077117	HMDB0085104
PW_C077118	HMDB0085116
PW_C077119	HMDB0085140
PW_C077120	HMDB0085156
PW_C077121	HMDB0085088
PW_C077122	HMDB0085093
PW_C077123	HMDB0085100
PW_C077124	HMDB0085105
PW_C077125	HMDB0085112
PW_C077126	HMDB0085117
PW_C077127	HMDB0085125
PW_C077128	HMDB0085132
PW_C077129	HMDB0085136
PW_C077130	HMDB0085141
PW_C077131	HMDB0085148
PW_C077132	HMDB0085152
PW_C077133	HMDB0090546
PW_C077134	HMDB0090512
PW_C077135	HMDB0090524
PW_C077136	HMDB0090536
PW_C077137	HMDB0090560
PW_C077138	HMDB0090572
PW_C077139	HMDB0090505
PW_C077140	HMDB0090510
PW_C077141	HMDB0090517
PW_C077142	HMDB0090522
PW_C077143	HMDB0090529
PW_C077144	HMDB0090534
PW_C077145	HMDB0090544
PW_C077146	HMDB0090549
PW_C077147	HMDB0090553
PW_C077148	HMDB0090558
PW_C077149	HMDB0090565
PW_C077150	HMDB0090569
PW_C077151	HMDB0084028
PW_C077152	HMDB0090592
PW_C077153	HMDB0090616
PW_C077154	HMDB0084008
PW_C077155	HMDB0084055
PW_C077156	HMDB0084081
PW_C077157	HMDB0090579
PW_C077158	HMDB0090589
PW_C077159	HMDB0090603
PW_C077160	HMDB0090613
PW_C077161	HMDB0083995
PW_C077162	HMDB0084005
PW_C077163	HMDB0084024
PW_C077164	HMDB0084035
PW_C077165	HMDB0084042
PW_C077166	HMDB0084052
PW_C077167	HMDB0084066
PW_C077168	HMDB0084074
PW_C077169	HMDB0084128
PW_C077170	HMDB0084094
PW_C077171	HMDB0084106
PW_C077172	HMDB0084118
PW_C077173	HMDB0084142
PW_C077174	HMDB0084155
PW_C077175	HMDB0084087
PW_C077176	HMDB0084092
PW_C077177	HMDB0084099
PW_C077178	HMDB0084104
PW_C077179	HMDB0084111
PW_C077180	HMDB0084116
PW_C077181	HMDB0084126
PW_C077182	HMDB0084131
PW_C077183	HMDB0084135
PW_C077184	HMDB0084140
PW_C077185	HMDB0084147
PW_C077186	HMDB0084151
PW_C077187	HMDB0084241
PW_C077188	HMDB0084175
PW_C077189	HMDB0084197
PW_C077190	HMDB0084221
PW_C077191	HMDB0084269
PW_C077192	HMDB0084295
PW_C077193	HMDB0084162
PW_C077194	HMDB0084172
PW_C077195	HMDB0084184
PW_C077196	HMDB0084194
PW_C077197	HMDB0084208
PW_C077198	HMDB0084218
PW_C077199	HMDB0084237
PW_C077200	HMDB0084248
PW_C077201	HMDB0084256
PW_C077202	HMDB0084266
PW_C077203	HMDB0084280
PW_C077204	HMDB0084288
PW_C077205	HMDB0084342
PW_C077206	HMDB0084308
PW_C077207	HMDB0084320
PW_C077208	HMDB0084332
PW_C077209	HMDB0084356
PW_C077210	HMDB0084369
PW_C077211	HMDB0084301
PW_C077212	HMDB0084306
PW_C077213	HMDB0084313
PW_C077214	HMDB0084318
PW_C077215	HMDB0084325
PW_C077216	HMDB0084330
PW_C077217	HMDB0084340
PW_C077218	HMDB0084345
PW_C077219	HMDB0084349
PW_C077220	HMDB0084354
PW_C077221	HMDB0084361
PW_C077222	HMDB0084365
PW_C077223	HMDB0084456
PW_C077224	HMDB0084389
PW_C077225	HMDB0084413
PW_C077226	HMDB0084436
PW_C077227	HMDB0084484
PW_C077228	HMDB0084510
PW_C077229	HMDB0084376
PW_C077230	HMDB0084386
PW_C077231	HMDB0084400
PW_C077232	HMDB0084410
PW_C077233	HMDB0084423
PW_C077234	HMDB0084433
PW_C077235	HMDB0084452
PW_C077236	HMDB0084463
PW_C077237	HMDB0084471
PW_C077238	HMDB0084481
PW_C077239	HMDB0084495
PW_C077240	HMDB0084503
PW_C077241	HMDB0084598
PW_C077242	HMDB0084530
PW_C077243	HMDB0084554
PW_C077244	HMDB0084578
PW_C077245	HMDB0084626
PW_C077246	HMDB0084653
PW_C077247	HMDB0084518
PW_C077248	HMDB0084528
PW_C077249	HMDB0084542
PW_C077250	HMDB0084552
PW_C077251	HMDB0084566
PW_C077252	HMDB0084576
PW_C077253	HMDB0084595
PW_C077254	HMDB0084606
PW_C077255	HMDB0084614
PW_C077256	HMDB0084624
PW_C077257	HMDB0084638
PW_C077258	HMDB0084646
PW_C077259	HMDB0084699
PW_C077260	HMDB0084665
PW_C077261	HMDB0084677
PW_C077262	HMDB0084689
PW_C077263	HMDB0084713
PW_C077264	HMDB0084726
PW_C077265	HMDB0084658
PW_C077266	HMDB0084663
PW_C077267	HMDB0084670
PW_C077268	HMDB0084675
PW_C077269	HMDB0084682
PW_C077270	HMDB0084687
PW_C077271	HMDB0084697
PW_C077272	HMDB0084702
PW_C077273	HMDB0084706
PW_C077274	HMDB0084711
PW_C077275	HMDB0084718
PW_C077276	HMDB0084722
PW_C077277	HMDB0084771
PW_C077278	HMDB0084737
PW_C077279	HMDB0084749
PW_C077280	HMDB0084761
PW_C077281	HMDB0084785
PW_C077282	HMDB0084798
PW_C077283	HMDB0084730
PW_C077284	HMDB0084735
PW_C077285	HMDB0084742
PW_C077286	HMDB0084747
PW_C077287	HMDB0084754
PW_C077288	HMDB0084759
PW_C076703	HMDB0116367
PW_C077289	HMDB0084769
PW_C077290	HMDB0084774
PW_C077291	HMDB0084778
PW_C077292	HMDB0084783
PW_C077293	HMDB0084790
PW_C077294	HMDB0084794
PW_C077295	HMDB0084885
PW_C077296	HMDB0084818
PW_C077297	HMDB0084842
PW_C077298	HMDB0084866
PW_C077299	HMDB0084913
PW_C077300	HMDB0084939
PW_C077301	HMDB0084805
PW_C077302	HMDB0084815
PW_C077303	HMDB0084829
PW_C077304	HMDB0084839
PW_C077305	HMDB0084853
PW_C077306	HMDB0084863
PW_C077307	HMDB0084881
PW_C077308	HMDB0084892
PW_C077309	HMDB0084900
PW_C077310	HMDB0084910
PW_C077311	HMDB0084924
PW_C077312	HMDB0084932
PW_C077313	HMDB0084986
PW_C077314	HMDB0084952
PW_C077315	HMDB0084964
PW_C077316	HMDB0084976
PW_C077317	HMDB0085000
PW_C077318	HMDB0085013
PW_C077319	HMDB0084945
PW_C077320	HMDB0084950
PW_C077321	HMDB0084957
PW_C077322	HMDB0084962
PW_C077323	HMDB0084969
PW_C077324	HMDB0084974
PW_C077325	HMDB0084984
PW_C077326	HMDB0084989
PW_C077327	HMDB0084993
PW_C077328	HMDB0084998
PW_C077329	HMDB0085005
PW_C077330	HMDB0085009
PW_C077331	HMDB0085058
PW_C077332	HMDB0085024
PW_C077333	HMDB0085036
PW_C077334	HMDB0085048
PW_C077335	HMDB0085072
PW_C077336	HMDB0085085
PW_C077337	HMDB0085017
PW_C077338	HMDB0085022
PW_C077339	HMDB0085029
PW_C077340	HMDB0085034
PW_C077341	HMDB0085041
PW_C077342	HMDB0085046
PW_C077343	HMDB0085056
PW_C077344	HMDB0085061
PW_C077345	HMDB0085065
PW_C077346	HMDB0085070
PW_C077347	HMDB0085077
PW_C077348	HMDB0085081
PW_C064085	HMDB0115699
PW_C076319	HMDB0116514
PW_C076256	HMDB0116638
PW_C077349	HMDB0078142
PW_C077350	HMDB0078075
PW_C077351	HMDB0078099
PW_C077352	HMDB0078123
PW_C077353	HMDB0078170
PW_C077354	HMDB0078199
PW_C077355	HMDB0078068
PW_C077356	HMDB0078079
PW_C077357	HMDB0078092
PW_C077358	HMDB0078103
PW_C077359	HMDB0078116
PW_C077360	HMDB0078127
PW_C077361	HMDB0078145
PW_C077362	HMDB0078155
PW_C077363	HMDB0078163
PW_C077364	HMDB0078174
PW_C077365	HMDB0078187
PW_C077366	HMDB0078195
PW_C077367	HMDB0085951
PW_C077368	HMDB0085886
PW_C077369	HMDB0085910
PW_C077370	HMDB0085934
PW_C077371	HMDB0085982
PW_C077372	HMDB0086013
PW_C077373	HMDB0085879
PW_C077374	HMDB0085889
PW_C077375	HMDB0085903
PW_C077376	HMDB0085913
PW_C077377	HMDB0085927
PW_C077378	HMDB0085937
PW_C077379	HMDB0085954
PW_C077380	HMDB0085967
PW_C077381	HMDB0085975
PW_C077382	HMDB0085985
PW_C077383	HMDB0085999
PW_C077384	HMDB0086007
PW_C077385	HMDB0077777
PW_C077386	HMDB0086101
PW_C077387	HMDB0086125
PW_C077388	HMDB0077760
PW_C077389	HMDB0077808
PW_C077390	HMDB0077840
PW_C077391	HMDB0086094
PW_C077392	HMDB0086104
PW_C077393	HMDB0086118
PW_C077394	HMDB0086128
PW_C077395	HMDB0077753
PW_C077396	HMDB0077763
PW_C077397	HMDB0077780
PW_C077398	HMDB0077793
PW_C077399	HMDB0077801
PW_C077400	HMDB0077811
PW_C077401	HMDB0077825
PW_C077402	HMDB0077833
PW_C077403	HMDB0077992
PW_C077404	HMDB0077928
PW_C077405	HMDB0077952
PW_C077406	HMDB0077975
PW_C077407	HMDB0078023
PW_C077408	HMDB0078055
PW_C077409	HMDB0077921
PW_C077410	HMDB0077931
PW_C077411	HMDB0077945
PW_C077412	HMDB0077955
PW_C077413	HMDB0077968
PW_C077414	HMDB0077978
PW_C077415	HMDB0077995
PW_C077416	HMDB0078008
PW_C077417	HMDB0078016
PW_C077418	HMDB0078026
PW_C077419	HMDB0078040
PW_C077420	HMDB0078048
PW_C077421	HMDB0078422
PW_C077422	HMDB0078357
PW_C077423	HMDB0078381
PW_C077424	HMDB0078405
PW_C077425	HMDB0078453
PW_C077426	HMDB0078485
PW_C077427	HMDB0078350
PW_C077428	HMDB0078360
PW_C077429	HMDB0078374
PW_C077430	HMDB0078384
PW_C077431	HMDB0078398
PW_C077432	HMDB0078408
PW_C077433	HMDB0078425
PW_C077434	HMDB0078438
PW_C077435	HMDB0078446
PW_C077436	HMDB0078456
PW_C077437	HMDB0078470
PW_C077438	HMDB0078478
PW_C077439	HMDB0078672
PW_C077440	HMDB0078640
PW_C077441	HMDB0078652
PW_C077442	HMDB0078664
PW_C077443	HMDB0078688
PW_C077444	HMDB0078704
PW_C077445	HMDB0078636
PW_C077446	HMDB0078641
PW_C077447	HMDB0078648
PW_C077448	HMDB0078653
PW_C077449	HMDB0078660
PW_C077450	HMDB0078665
PW_C077451	HMDB0078673
PW_C077452	HMDB0078680
PW_C077453	HMDB0078684
PW_C077454	HMDB0078689
PW_C077455	HMDB0078696
PW_C077456	HMDB0078700
PW_C077457	HMDB0085848
PW_C077458	HMDB0085814
PW_C077459	HMDB0085826
PW_C077460	HMDB0085838
PW_C077461	HMDB0085862
